data-ai Intelligence
Report,Review - Summary
Report Generation Time,01/06/2023 08:36:36 PST
App,Shopee: Compre de Tudo Online
Date,"2022-07-10, 2022-07-16"
Granularity,Daily
Rating Value,"1, 2, 3, 4, 5"
Language,Portuguese

Reviews,Reviews Content,Rating,Start Date,End Date,Review Product Version,Review Product Version Name,Language,Language Name
38efc6e5-b981-4fc7-9a00-1695c27b0b80,Não devolveram meu.dinheiro vou entrar nas pequenas causas.estao mi devendo 147071 já tem um mês paguei cancelaram ou.pedido mandei ou número da conta até hoje vou ao procom,1,2022-07-13,2022-07-13,20600012546168_Unknown,Unknown,pt,Portuguese
38f5b8ac-56ae-4659-9653-2df2bbc70a23,"Ótimas opções de preços, produtos e descontos! Alem de ser seguro e ter facilidade de contato com os vendedores e com a própria Shopee. Simplesmente amo a Shopee! Que nunca perca essa qualidade!",5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
38f5c706-6e55-49fb-a229-bc631f7217b6,"App é bom! Produtos variados e de bom qualidade alguns desses produtos não se acham em lojas físicas aqui da minha cidade! Confiável, porém está travando muito!",5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
38fc9794-7e1d-48b5-b2d1-316c3f1ab21d,Muito bom,5,2022-07-12,2022-07-12,20600012546168_2.89.30,2.89.30,pt,Portuguese
390149ea-ddd5-4612-bdbf-9475b2c34f81,Falhando muito no meu cel,3,2022-07-12,2022-07-12,20600012546168_2.88.41,2.88.41,pt,Portuguese
390154bb-b333-486a-b532-a06bf74bcaec,Melhor site de compras.,5,2022-07-15,2022-07-15,20600012546168_2.89.41,2.89.41,pt,Portuguese
39099787-5b2f-4ace-80f6-81bfc53f281c,"Só porque fiz uma reclamação de uma loja que me vendeu um produto com especificações confusas, não conseguir mais compra na Shopee, acho que foi retaliação",3,2022-07-14,2022-07-14,20600012546168_2.89.41,2.89.41,pt,Portuguese
390f4614-e1c8-4275-b234-980ffe065276,"O aplicativo é bom, mas não existe frete grátis, eles dão apenas um desconto, se o valor for 100 fica por 80/70/ dependendo do desconto do cupom escrito frete grátis! Não tá compensando comprar na internet, sai o preço da loja física.",2,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
3912895d-fdf7-4a14-9a77-9a19c77e0c69,Ótimo app de compra,5,2022-07-15,2022-07-15,20600012546168_2.88.20,2.88.20,pt,Portuguese
391a02e5-02d0-4049-8e86-17de3c802776,estou satisfeita com a shopee,5,2022-07-11,2022-07-11,20600012546168_2.89.22,2.89.22,pt,Portuguese
3926dd11-9abf-4578-8786-91a1f1e21494,Valores ótimos. E pra resolução de reembolso sao rápidos também,5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
392a59ac-8e21-4926-a5e4-fd29b02ffa63,"No dia 12 o App foi atualizado e, desde então está com Bug, não abre de jeito nenhum. Seria interessante se resolvessem esse problema.",1,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
3931a8d4-eb95-4dde-9b00-ece16a878834,"Adorando comprar por esse app, atendimento nota 10",5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
3938fad3-e10b-4ab6-bfb6-905f99b2db54,Valor acessível e produtos com entrega rápida...super indico 👏👏,5,2022-07-15,2022-07-15,20600012546168_2.90.13,2.90.13,pt,Portuguese
39392bbc-3a25-4d3c-9bd8-99b6ab6f3879,Top demais,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
393aaff6-0534-4648-964d-0215d5eac918,Adoro comprar no shoppe,5,2022-07-16,2022-07-16,20600012546168_2.90.13,2.90.13,pt,Portuguese
393b241e-a151-4365-a2c5-3cfc3401cb97,O aplicativo e muito bom pra fazer compras mas de um tempo pra cá ele tá travando muito eu não tô conseguindo mas fazer compras,4,2022-07-14,2022-07-14,20600012546168_2.89.41,2.89.41,pt,Portuguese
3947bdc4-36d3-470c-b351-fa77fb2b77f0,Muito bom,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
3949b375-b7c1-4436-8932-02792ec6338c,Otimo,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
394e993c-62ca-458a-bc86-54150e5d35a3,"Impossível comprar as coisas na shopee, um.produto de 18,50 vc paga 52,00 de frete e nem cupom pra abater tem.... e lá se vai perdendo clientes 😔",1,2022-07-12,2022-07-12,20600012546168_Varies with device,Varies with device,pt,Portuguese
39504edf-1923-40d5-9f55-b797645235d1,Otimo,5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
3951cb96-e500-4c28-ba27-25d335bbc302,Muito bom,5,2022-07-13,2022-07-13,20600012546168_2.90.13,2.90.13,pt,Portuguese
3958df34-35bc-4d58-a139-52c2fe0f89dc,App devagar,3,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
395ad90a-5420-44b4-924d-335cab5160c6,"Não entendo porquê tiraram os filtros das categorias prontas, só fica o recomendado, dificultando a busca",4,2022-07-11,2022-07-11,20600012546168_2.83.08,2.83.08,pt,Portuguese
395c865f-7a73-4525-bfc8-4533e1a39222,"O app é ótimo, mais não estou conseguindo vê os produtos que comprei",5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
3960257d-dbef-412e-b382-c10f2e5c6c01,Recomendo o gás está muito caro o fogareiro nota dez cozinha mais rápido do k no fogão podem comprarem pessoal,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
39602952-d965-46ee-b0c8-5fb37701fb0b,Muito bom 👏👏👏,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
396070d6-0a2c-4019-9f56-1c7d85873dc6,"App de preços bons ,mais porém o sistema de logística de entrega péssimo !",3,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
39639c81-803f-4050-afc5-e95333313b72,Aplicativo muito bom,5,2022-07-16,2022-07-16,20600012546168_Varies with device,Varies with device,pt,Portuguese
3967a4a2-e9ae-495a-a971-d47426fa14d6,Não gostei da nova atualização,1,2022-07-15,2022-07-15,20600012546168_2.86.09,2.86.09,pt,Portuguese
3969ed08-8a36-4d98-8dc3-34d99caf830f,"App muito top, preços bons! Muito bom",5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
396be6b5-ee52-4f05-8eb0-94641989b475,"A shopee é realmente o melhor site de compras,eu amo muito comprar nesse site perfeito❤️ te amo shopee",5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
396c1863-c616-4b23-87ed-3c89d88f5fd5,Serjao.,1,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
396ed6e4-ad8a-4e80-97a4-08adf8e7b2f8,Aplicativo não está funcionando,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
396f1130-59ea-4c7d-9247-2fd2bea3d6b3,Top,4,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
396f7961-4bf2-4466-a70e-efbd6a4f81ee,O app estava funcionando normalmente depois dessas duas atualizações em menos de dois dias ele agora não está mostrando o status da compra fica dando erro no servidor eu vou fazer quatro dias tentando ver onde anda a minha mercadoria e não consigo resolve isso aí,2,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
398d0983-4c9e-4764-93c1-b74d965deea3,Muito bom. Não trava,5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
39aca5c0-b2c9-46db-b545-462b0f62f695,Muito bom,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
39aefc8f-aaea-4826-a990-d8176294592c,Fala tropinha,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
39b5b461-968a-41db-9497-9701ca21472e,"App de fácil manuseio, oferece produtos bons e com preço acessível.",5,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
39b61761-7a4d-4b2f-8400-9108d2543ae0,Ótimo custo e benefício.,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
39c2d3fa-bc47-46e8-89f2-42d97cfa9509,"O app muito simples para fazer a compra porém se for necessário a devolução do produto e o reembolso, esqueça pois a empresa é trambiqueira",1,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
39c79616-ec09-4348-9db3-26dadb1f2c91,Dou uma estrela pelo fato de está a um mês esperando meu reembolso,1,2022-07-13,2022-07-13,20600012546168_2.90.13,2.90.13,pt,Portuguese
39cefc12-1aec-4257-92a7-eafba81b39c9,Normal,3,2022-07-14,2022-07-14,20600012546168_2.86.42,2.86.42,pt,Portuguese
39d8573a-d945-401e-aa0c-28bca39e5120,"Simplesmente amando, só poderia ser mais rapido",5,2022-07-14,2022-07-14,20600012546168_2.90.20,2.90.20,pt,Portuguese
39dcf6ba-8650-4407-8476-4a971595a26f,Aplicativo ótimo nota 10,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
39e51233-d0ec-4838-8535-d30d11abe027,App muito bom ....só que está tá travando bastante,5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
39e5c138-afd7-4c22-8dc1-a5c2206a7b65,Seria melhor se tivesse devolução,5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
39e79ff7-32a6-41ac-ada6-99b0e3fb1ae6,Ótimo aplicativo pra compras,5,2022-07-16,2022-07-16,20600012546168_2.88.09,2.88.09,pt,Portuguese
39ebf5b5-c15b-49c1-a4df-7030821799b3,MUITO BOM,5,2022-07-10,2022-07-10,20600012546168_Varies with device,Varies with device,pt,Portuguese
39f5e7fb-a279-4a6e-9fee-7140908f244c,Bom,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
39f60a11-00e9-4f01-9eb1-ef0b70df8d88,Shope muito bom estou amando só que em uma mensagem diz que os produtos que diz entrega Padrão é pelos correios mais tá vindo por transportadora preferia pelos Correios,4,2022-07-15,2022-07-15,20600012546168_Unknown,Unknown,pt,Portuguese
39f7c670-8514-44c6-8ee6-604ad098d7ef,Sempre compro.. muito confiável,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
39f8bcbb-4d48-4fd3-9037-6a4249b3bf7e,"O aplicativo é MARAVILHOSO! Preços ótimos, entrega rápida e tem de tudo. Vale a pena.",5,2022-07-12,2022-07-12,20600012546168_2.90.12,2.90.12,pt,Portuguese
39f9c267-c188-487d-a709-9d1feb4ae92a,APP muito bo super indico ...,5,2022-07-13,2022-07-13,20600012546168_2.90.13,2.90.13,pt,Portuguese
3a00846e-9674-4676-845d-608d5c7f43ba,Essa transportadora são um pé no saco tem que volta com os correios dessa forma e horrível não dá pra saber onde sua mercadoria está e sem fala que não tem mais cupom de frete grátis está deixado a deseja já foi bom quase parando de compra .,3,2022-07-13,2022-07-13,20600012546168_2.90.13,2.90.13,pt,Portuguese
3a061939-997a-4185-96ab-b9cb7b3b0762,Muito confiável perfeito,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
3a0a9a82-7f72-4913-9352-870b4477a4c3,"Sempre compro as coisas pelo app , é bom por ter variedades de lojas e produtos, cupons de frete grátis, mas nos últimos dois dias fica dando erro no sistema, não consigo ver minhas compras não da pra ver se foram enviadas e nem nada, ja atualizei o app e não resolveu o problema, o app fica travando e muitas vezes demora pra carregar pra ir pra outra página.",3,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
3a0b6e99-3a3f-4874-a5d0-1d73b5db3af0,O app n ta abrindo depois da atualizacao,1,2022-07-14,2022-07-14,20600012546168_2.90.20,2.90.20,pt,Portuguese
3a0d96b7-6285-4928-820f-546d2f2f61e3,Muito legal.Excelente para as compras.Inúmeros produtos.Muito justo.Confiável.China dá orgulho.,5,2022-07-15,2022-07-15,20600012546168_Varies with device,Varies with device,pt,Portuguese
3a11b909-9289-434f-b177-7ee0426077a3,As compras tão chegando antes do prazo,4,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
3a232225-63d3-46ed-89ec-735fb3f1235a,Ótimo,5,2022-07-14,2022-07-14,20600012546168_Varies with device,Varies with device,pt,Portuguese
3a29a559-780f-47eb-862a-d905274c197c,Amo esse aplicativo,5,2022-07-10,2022-07-10,20600012546168_Varies with device,Varies with device,pt,Portuguese
3a2bd17f-f929-4ecb-9348-af669a9bc8de,Deveria dar mais cupom frete grátis,3,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
3a2fbd29-de59-4a5b-9976-fcf0c7f1e335,"É viciante pq têm tudo que se possa imaginar...todos os dias têm novidades e ofertas As compras chegam no prazo combinado , muitas vezes até antes , vêm bem embaladas, produtos compatíveis com os preços e ótimas ofertas Só o preco do frete é que atrapalha ... Super indico!",5,2022-07-14,2022-07-14,20600012546168_2.88.40,2.88.40,pt,Portuguese
3a303803-7927-470b-a8ee-be48630e9387,Toda hora o app fica travando. Não consigo clicar em nada e tenho que reiniciar o app. Acabamos perdendo o item e é necessário procurar novamente na busca. Está constantemente dessa forma!,2,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
3a330641-57f6-4573-9ba6-105d61dbe85c,Bom dia. Não estou acessando o aplicativo há dois dias . Alguma explicação do motivo. ?,3,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
3a3abc82-3caa-438c-91b6-b9b1a8de5ea8,Adorei,5,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
3a426987-d2da-4672-a9e8-cc9cf70ec2a2,"Por enquanto dei azar na primeira compra, não compro mais.Uma demora absurda q eu tenho q negociar com o vendedor,e vcs não ajudam muito.",1,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
3a45d9b2-09bd-4ac3-ab97-7b73c5adba9b,Não consigo comprar nem desinstalar essa ****########,1,2022-07-12,2022-07-12,20600012546168_2.84.31,2.84.31,pt,Portuguese
3a555e96-8399-4c34-b9de-3866132b3ef2,App top,5,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
3a64ff55-573b-40d9-899c-a877cb0c39ae,"Péssimo!!! Mudaram tudo, valor mínimo por vendedor é alto, e agora vive bugando, 3 dias que não consigo comprar, avaliar! Cada dia mais decepcionante... já foi o melhor app... ta horrível agora!!! HORRIVEEEELLLL",2,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
3a6a1b7b-5c44-4ef6-b3d2-61f2aaba5c96,É ótimo ser sua cliente amo comprar na shopee😍😍😍👌👌👌,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
3a6c08d7-3101-4f6d-9941-0f004bba36f0,Nota 10,5,2022-07-13,2022-07-13,20600012546168_2.90.12,2.90.12,pt,Portuguese
3a714f20-5d51-4742-922f-cfcac50d5845,"Entrega rápida, muitas opções.......",5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
3a733456-bbf2-4544-9c24-f0b43add6c31,Muito bom,5,2022-07-11,2022-07-11,20600012546168_Unknown,Unknown,pt,Portuguese
3a756df4-09a3-49c4-b3fc-7b79e22da447,やりすぎ,4,2022-07-11,2022-07-11,20600012546168_2.89.22,2.89.22,pt,Portuguese
3a7ea79f-3623-4f50-99cb-83079c8943f5,"Meu app não está abrindo minhas compras e nem a opção de avaliar o vendedor , melhora isso aí",1,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
3a7ed6af-48c9-4138-84d1-71a246cf473c,Muito bom,5,2022-07-12,2022-07-12,20600012546168_Unknown,Unknown,pt,Portuguese
3a8b4750-572e-46c6-9e19-ea4d9b2bec55,Ótimo,1,2022-07-14,2022-07-14,20600012546168_2.90.20,2.90.20,pt,Portuguese
3a8f53ac-738d-4dbf-bd8a-79595bccd8d5,Melhor aplicativo de compras e o atendimento com o pessoal da shopee è ótimo são sempre atenciosos,5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
3a93d0a8-1ab7-4954-97f1-d6fe382d852b,Descaso com o cliente,1,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
3a946ac2-9781-488e-9f7d-a524461f8663,Boa,5,2022-07-15,2022-07-15,20600012546168_Varies with device,Varies with device,pt,Portuguese
3a957a7c-91fe-4d7d-b3c3-a55da9e50ea0,"Fiquei muito satisfeita com a compra do meu tênis, muitod me orientando que estava fazendo compra errada,mas estou aqui p dizer,que compra boa!!!adorei!! Esperando pagamento p comprar mais!!!entrega rápida Tudo de bom Parabéns Shopee!!! Parabéns a logística!!!",5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
3aa20554-003c-462b-8771-cc1be1bc0c14,Ótimo,5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
3aa8b92d-b850-4e65-873d-2d0c35e9b8fa,Muito bom,5,2022-07-11,2022-07-11,20600012546168_2.84.31,2.84.31,pt,Portuguese
3abd1ae4-7088-41de-a784-d58fd6d991dd,"Bem o aplicativo é bom,fácil de usar os preços dos produtos são bons ,como de uma loja normal...a única coisa que achei injusta foi o frete em cada produto,poderia ter a opção de frente único ajudaria bastante.",3,2022-07-13,2022-07-13,20600012546168_Unknown,Unknown,pt,Portuguese
3ac2d530-c5a0-48b3-905f-de5da17c0888,Bom,5,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
3ac37d44-3b75-4f52-8f44-a118b6d273fd,Simplesmente amo 🥰,5,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
3acb7c71-fce6-42ef-a0df-932a040d26b1,Compro muito,5,2022-07-12,2022-07-12,20600012546168_Varies with device,Varies with device,pt,Portuguese
3ace11d5-b256-41ee-85b8-f71177de73bc,App legal gostei muito,4,2022-07-16,2022-07-16,20600012546168_Varies with device,Varies with device,pt,Portuguese
3ad68173-a35b-4a5c-b8ec-49ee432614b2,Muito bom,5,2022-07-15,2022-07-15,20600012546168_Varies with device,Varies with device,pt,Portuguese
3ad890f6-b8b7-4a56-86d6-a364e2b764ce,"Há um tempo atrás fiz uma reclamação sobre a exclusao da minha conta, sobre o meu dispositivo ter sido banido do app. Falei com alguns funcionários e sinceramente, nada foi resolvido ainda recebi um pedido que veio errado, e nem ao menos consegui falar com o vendedor ja que me baniram da plataforma,tive prejuizo.Depois de muita conversa eles excluiram a minha conta, e terei que ficar um ano sem poder utilizar o app, gostava pra caramba do app, usava direto mas depois foi dando um problema atras",1,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
3ad909fd-0d75-47e9-a175-2809fea31324,"A Shopee só tem um defeito: tanto o frete pago como o grátis, ambos demoram muito. De resto ela é maravilhosa.",5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
3ada95c8-a6f4-495f-bb4a-fb8f61ec66f6,Bom,5,2022-07-13,2022-07-13,20600012546168_2.88.41,2.88.41,pt,Portuguese
3add142a-c198-4eb8-997d-1a1a9c6e2047,Perfeito AMo muito estou viciada em compras que me favorecem,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
3ae40ad1-29ea-418e-b1fa-d3e5b4f65896,ótimo app para fazer comprar e economizar comparado aos outros apps de vendas.,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
3ae828ed-60f8-444c-b831-918a033e9beb,Amooo,5,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
3aefe5d0-4650-4632-b14b-dac55a9098fc,Acho ótimo tem muitas ofertas,5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
3af05d77-e4eb-44a8-8a53-604870641133,Gosto muito deste aplicativo. Muito obrigada pelas promoções ☺️,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
3af42540-5b71-4159-bed5-01716ad5738f,"Como não tenho cartão de crédito, temos a opção de pix, que pra mim é muito melhor, minhas encomendas chegam sempre no prazo ou até antes, a não ser quando não peço de vendedor local, aí demora um pouco mais, mas sempre chega",5,2022-07-11,2022-07-11,20600012546168_2.84.31,2.84.31,pt,Portuguese
3af4d463-231e-436c-a1d0-0f7375d466b0,Os produtos que comprei sempre entregue antes do prazo perfeito,5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
3af60063-5e1d-4bd7-bf0f-4ab49194623c,Show,5,2022-07-15,2022-07-15,20600012546168_2.89.41,2.89.41,pt,Portuguese
3af63e28-c8fd-433c-ae1a-f06f1c682d39,"Problemas para pagar com cartão de crédito, limite ao número de itens p comprar, frete grátis não é grátis de verdade, etc.....",2,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
3af6fa27-4694-4797-82a1-63baf58a357d,"Amo comprar na shopee, super indico!",5,2022-07-14,2022-07-14,20600012546168_2.89.41,2.89.41,pt,Portuguese
3af9c2b9-f091-41d3-b8e3-01aeea8c24a5,Bom app considerando a infinidade e diversidade de itens até que é bem rápido e funcional.,5,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
3afba8ea-3e70-44e0-ac82-45bb58bb3a89,Adoro esse site!!!,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
3b01abe0-9fe5-4412-a9a6-d806f287daba,"Chegou antes do prazo,gostei demais",5,2022-07-13,2022-07-13,20600012546168_2.90.13,2.90.13,pt,Portuguese
3b0b97c4-06f6-440f-9c2a-6848e6dca85b,Maromeno,2,2022-07-15,2022-07-15,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b134c0f-ecf5-41db-b927-4245293003bc,Melhor App viciadaaa😍,5,2022-07-12,2022-07-12,20600012546168_2.89.30,2.89.30,pt,Portuguese
3b16baa8-10f8-4f15-ad46-3355c3096640,Eu amo comprar por esse aplicativo. Vem tudo da forma que vc pede,5,2022-07-11,2022-07-11,20600012546168_Varies with device,Varies with device,pt,Portuguese
3b18150f-97a5-486b-942f-d82752dd38c2,"Muito top, fácil de comprar!!",5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b1884ec-ab8a-46bb-9988-d7d902673d8f,Otimo,5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
3b190c44-5bdc-4091-808c-e303220a759f,"Estou gostando da shopee, os produtos vem bem embalados, chega dentro do prazo, temos bastante descontos e frete grátis.",5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b221120-8829-46d5-815d-1cf4382963fc,"Aplicativo confiável, vem certinho as coisas 👍👏👏 Recomendo",5,2022-07-14,2022-07-14,20600012546168_2.89.14,2.89.14,pt,Portuguese
3b239ae2-0b2c-4295-b0af-75e9786f4170,Ótimas experiências de compra. Os vendedores da Shopee são nota 1000000p,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b269b23-ea3d-4abb-abc0-ce973bfc1006,Muiito bom,5,2022-07-16,2022-07-16,20600012546168_2.90.13,2.90.13,pt,Portuguese
3b27a292-c84b-4617-8be7-8d7c7b09655e,Realmente não me decepcionou,5,2022-07-13,2022-07-13,20600012546168_Unknown,Unknown,pt,Portuguese
3b2c127f-c043-4d26-b726-9bfadbab8dcd,Otimo,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b3c3bf8-3ac0-4a1e-b1b5-9b7266d97deb,Essa shoppee é uma enganação ñ comprem vem tudo errado piada mo falta de respeito com cliente isso,1,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b469331-938e-4d84-b344-aad0111187f8,"Shopee minha querida, seus serviços melhoraram muito, uma compra minha foi cancelada ontem e rapidamente fiquei desesperado se ia perder meu dinheiro, mas graças a sua garantia meu dinheiro foi reembolsado em menos de 48 horas, sério eu estou muito satisfeito com vocês, obrigado de verdade por sempre trazer o melhor para o público, só gratidão ❤️",5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b517329-8202-405d-9dea-dc52721cea95,Excelente plataforma de venda e compra,5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
3b52e929-d65e-4ad5-a111-ebf791ac9899,Muito bom!,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b5f6b20-8083-4302-8309-ae0514ee8ea9,Otimo,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b608178-352a-4a13-9ef3-12472d50e31d,eu estou adorando a shopee,5,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b652509-d041-4674-888c-1d99f4c0ad95,Amando a variedade e o custo e benefício.,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b6604d0-8d5f-4d9f-8ef3-6d3b68c77adb,"O app é bom, mas é impossível identificar no carrinho o vendedor nacional e internacional. Tem que ficar abrindo um por um, e se têm muitos produtos de vendedores diferentes vira um caos.",4,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
3b6927c9-72c9-4523-af5a-4da12ededa47,Melhor app da play store🇧🇷✔🇧🇷🇧🇷🇧🇷✔🇧🇷✔🇧🇷✔🇧🇷✔,5,2022-07-15,2022-07-15,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b72a6c6-e189-4dbd-a4ef-3ba38d45e124,Minha única loja de compras e tem de tudo.,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
3b73abc3-17e7-480f-bc97-a96d804288d2,Gostei muito as coisas são bem baratas,5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
3b74b79f-2bbc-470d-9377-66bac27fb9cc,Bom de mais,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b7872cc-38a8-4292-87b3-2d2ce443ebc9,Melhor site para comprar,5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
3b84dece-3d50-4074-acbc-90a9e6065ba6,Ótimo app,4,2022-07-15,2022-07-15,20600012546168_Varies with device,Varies with device,pt,Portuguese
3b8a8146-367a-4c9f-b554-47e526f829c0,Ótimos produtos e preços!,5,2022-07-16,2022-07-16,20600012546168_2.90.13,2.90.13,pt,Portuguese
3b92f407-5d01-4f7b-a600-663becaf2750,"Estou adorando, antes tinha receio, mas agora virou vício rsrs, tanto pessoal e também coloquei minha loja, só retorno positivo. Qto aos produtos antes de comprar sempre vou em avaliação para ver a procedência.",5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
3b930530-fb0c-4e1d-947c-e31dc4568fb1,"Estou gostando muito do aplicativo,nunca tive nenhum problema com minhas compras pela Shopee.Um aplicativo de confiança 🙂🌟🌟🌟🌟🌟super recomendo!!!Nota 1.000...Gratidão!",5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
3b9437ad-8123-43e0-8f05-53d358f30cc5,"Ótima em tudo, preço muito bom",5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
