,App Package Name,Reviews Content,Rating,Ranking,review_processed
0,com.mercadolibre,Ele so e difícil para abrir,1,Third,ele so difícil abrir
1,com.mercadolibre,muito bom,5,Third,bom
2,com.mercadolibre,Tico 1313,1,Third,tico 1313
3,com.mercadolibre,bom prazo em dias,5,Third,bom prazo dia
4,com.mercadolibre,ótimo,5,Third,ótimo
5,com.mercadolibre,Não consigo mais recuperar minha conta,1,Third,não consigo recuperar conta
6,com.mercadolibre,"Mercado Livre perdendo milhões por pedir foto de CNH desanima qualquer um de comprar!!! Nenhuma loja pede isso... E outra, se vc quiser ver suas compras vc tem que baixar o lixo do app horrível que fizeram....",1,Third,"mercado livr perdendo milhõ pedir foto cnh desanima qualquer comprar!!! nenhuma loja pede isso... e outra, vc quiser ver compra vc baixar lixo app horrível fizeram...."
7,com.mercadolibre,Programa funciona..mas a vezes dá pani e fica com tela preta.. mesmo atualizado...vai saber,4,Third,programa funciona..ma veze dá pani fica tela preta.. atualizado...vai saber
8,com.mercadolibre,Bom,5,Third,bom
9,com.mercadolibre,"sou cliente , e estou muito chateada pago com a opção mercado pago, e hj quando fui finalizar minha compra eles tiraram está opção de pagamento que era a do mercado pago, meu limite já estava muito bom, fiquei muito chateada mesmo pois sempre paguei minhas parcelas em dia",5,Third,"client , chateada pago opção mercado pago, hj finalizar compra tiraram opção pagamento mercado pago, limit bom, fiquei chateada poi sempr paguei parcela dia"
10,com.mercadolibre,"É uma ótima equipe, pois uma andorinha só não faz verão, é um conjunto de pessoas responsáveis que nos ajuda todos os dias, sem sair da nossa zona de conforto, comprando com segurança sem precisar sair de casa, obrigado ""mercado livre""!",5,Third,"é ótima equipe, poi andorinha faz verão, conjunto pessoa responsávei ajuda todo dias, sair zona conforto, comprando segurança precisar sair casa, obrigado ""mercado livre""!"
11,com.mercadolibre,Ótima,5,Third,ótima
12,com.mercadolibre,excelente 👏👏,5,Third,excelent 👏👏
13,com.mercadolibre,Muito bom...,5,Third,muito bom...
14,com.mercadolibre,O aplicativo está abrindo SOZINHO !!!!,1,Third,o aplicativo abrindo sozinho !!!!
15,com.mercadolibre,Fiz troca de chip e de aparelhos e não consigo efetuar minhas compras.,5,Third,fiz troca chip aparelho consigo efetuar compras.
16,com.mercadolibre,Vc não trabalham com posta restante? Ou serviço de lockers ? São serviços do correio. Nao consigo comprar com essas modalidade. Pf me ajudem .,4,Third,vc trabalham posta restante? ou serviço locker ? são serviço correio. nao consigo comprar modalidade. pf ajudem .
17,com.mercadolibre,ótimo,5,Third,ótimo
18,com.mercadolibre,Bom,5,Third,bom
19,com.mercadolibre,"Melhor forma de comprar pela net.confianca, Bom preço é qualidade.",5,Third,"melhor forma comprar net.confianca, bom preço qualidade."
20,com.mercadolibre,Aplicativo muito bom faço compras 100°\• grátis.,5,Third,aplicativo bom faço compra 100°\• grátis.
21,com.mercadolibre,"Até o presente momento, estou satisfeita com a excelente prestação de serviços. Parabéns 👏",5,Third,"até present momento, satisfeita excelent prestação serviços. parabén 👏"
22,com.mercadolibre,Gosto muito de complar pelo mercado livre,4,Third,gosto complar mercado livr
23,com.mercadolibre,ótimo para comprar o q quiser! produto chega até antes do prazo,5,Third,ótimo comprar q quiser! produto chega ant prazo
24,com.mercadolibre,top 1000,5,Third,top 1000
25,com.mercadolibre,Ótimo,5,Third,ótimo
26,com.mercadolibre,muito bom e confiável. Eu amo,5,Third,bom confiável. eu amo
27,com.mercadolibre,O mercado livre é muito bom e maravilhoso(a),5,Third,o mercado livr bom maravilhoso(a)
28,com.mercadolibre,"App era bom mas agora não consigo entrar mais, aparece mensagem pra conectar a internet mas estou conectado. Já desinstalei e instalei várias vezes mas não adiantou, já fazem três dias tentando e nada até agora nada.",1,Third,"app bom agora consigo entrar mais, aparec mensagem pra conectar internet conectado. já desinstalei instalei vária veze adiantou, fazem trê dia tentando nada agora nada."
29,com.mercadolibre,Esse app e muito bom,5,Third,ess app bom
30,com.mercadolibre,Adoravel fazer compras aqui Ainda mais qdo se tem o cartão do mercado pago Ultimamente tá complicado fazer compras no aplicativo Frete muito caro e a gente tem que comprar 200 tô super mercado para ficar frete grátis Era 79 agora não Temos mais essa opção...,5,Third,adoravel fazer compra aqui ainda qdo cartão mercado pago ultimament tá complicado fazer compra aplicativo frete caro gent comprar 200 tô super mercado ficar frete gráti era 79 agora temo opção...
31,com.mercadolibre,"O mercado livre não esta nei ai com os clientes compre uma mercadoria simples era para chegar nua data x e mudarão a data de entrega, se eu compre a mercadoria com a data x, de entrega foi porque eu esta precisando desta mercadoria na data x",1,Third,"o mercado livr nei ai client compr mercadoria simpl chegar nua data x mudarão data entrega, compr mercadoria data x, entrega porqu precisando desta mercadoria data x"
32,com.mercadolibre,"Eu quero trocar o número do celular e não consigo,me ajuda aí por favor,pois meu número é outro",5,Third,"eu quero trocar número celular consigo,m ajuda aí favor,poi número outro"
33,com.mercadolibre,O aplicativo é ótimo. Porém o mercado livre não está mais cumprindo a palavra nos fretes Full atraso enorme de pedidos me deixou irritado a dois dias esperando sem sair de casa e não me entregaram o produto. Nota zero na questão entrega. E nem é possível falar com atendente humano. Me arrependo de ter confiado nesse Tal frete Full.,4,Third,o aplicativo ótimo. porém mercado livr cumprindo palavra frete full atraso enorm pedido deixou irritado doi dia esperando sair casa entregaram produto. nota zero questão entrega. e possível falar atendent humano. me arrependo ter confiado ness tal frete full.
34,com.mercadolibre,"Mercado Livre é simplesmente, tudo de bom!🤝",5,Third,"mercado livr simplesmente, tudo bom!🤝"
35,com.mercadolibre,eu gostei muito do app,2,Third,gostei app
36,com.mercadolibre,Euma droga tô novio 3 mais não posso usa meus pontos.eu vol para de uza mercado livre.nota 0,1,Third,euma droga tô novio 3 posso usa pontos.eu vol uza mercado livre.nota 0
37,com.mercadolibre,mercado livre pra mim e tudo muito rápido prático maravilhoso,5,Third,mercado livr pra mim tudo rápido prático maravilhoso
38,com.mercadolibre,Muito bom,4,Third,muito bom
39,com.mercadolibre,o que falta é quando vc pesquisa um produto não vem o nome do vendedor,5,Third,falta vc pesquisa produto vem nome vendedor
40,com.mercadolibre,bom,5,Third,bom
41,com.mercadolibre,"Estou percebendo que quando solicitamos o cancelamento de algum produto, o vendedor tem 7 dias pra responder e nisso já despacham o produto e o Mercado Livre não intervém em nada, parece que estão começando a fazer os compradores de idiota, pois a mercadoria chegou em casa e eu havia aberto um chamado de cancelamento já",2,Third,"estou percebendo solicitamo cancelamento algum produto, vendedor 7 dia pra respond nisso despacham produto mercado livr intervém nada, parec começando fazer comprador idiota, poi mercadoria chegou casa havia aberto chamado cancelamento"
42,com.mercadolibre,Desordem,1,Third,desordem
43,com.mercadolibre,Tendo alguns problemas para comprar com a nova atualização 😭😪😥,4,Third,tendo algun problema comprar nova atualização 😭😪😥
44,com.mercadolibre,"Estou decepcionado com o atendimento do mercado livre, foi a primeira vez que precisei de auxílio de um profissional e ninguém conseguiu me ajudar, o último atendimento por sinal foi péssimo",1,Third,"estou decepcionado atendimento mercado livre, primeira vez precisei auxílio profission ninguém conseguiu ajudar, último atendimento sinal péssimo"
45,com.mercadolibre,"Essa última atualização deu bug nos favoritos, favor verificar",5,Third,"essa última atualização deu bug favoritos, favor verificar"
46,com.mercadolibre,Miito estranho,2,Third,miito estranho
47,com.mercadolibre,"A entrega de vocês é péssima, deveria ter a opção de 0 ESTRELAS! Toda vez que eu compro, vocês reagendam para dias depois da data inicial prometida, chega no dia para qual foi reagendado e vocês cancelam. Uma total falta de respeito. Se fosse uma vez ou outra, tudo bem. Mas todas as vezes? Impossível ficar aceitando isso.",1,Third,"a entrega péssima, deveria ter opção 0 estrelas! toda vez compro, reagendam dia data inici prometida, chega dia reagendado cancelam. uma total falta respeito. se vez outra, tudo bem. ma toda vezes? impossível ficar aceitando isso."
48,com.mercadolibre,muito bom,5,Third,bom
49,com.mercadolibre,"sempre respeitam seus dias,as vezes vem antes,muito bom",5,Third,"sempr respeitam dias,a veze vem antes,muito bom"
50,com.mercadolibre,super indico a todos meus familiares e amigos por ter um ótimo serviço de entrega.,5,Third,super indico todo familiar amigo ter ótimo serviço entrega.
51,com.mercadolibre,Luxo,4,Third,luxo
52,com.mercadolibre,Tive produros NÃO ENTREGUES e Sem proviências deste site.,4,Third,tive produro não entregu sem proviência dest site.
53,com.mercadolibre,"Minha conta foi suspensa sem motivo, não recomendo esse app por hora não recomendo",1,Third,"minha conta suspensa motivo, recomendo app hora recomendo"
54,com.mercadolibre,Vocês estão de parabéns nota 10,5,Third,você parabén nota 10
55,com.mercadolibre,"Péssimo, desproporcional com bons compradores e bons vendedores. Aguardem: a Shopee será a ruína de vcs. Estão se achando absolutos? Aguardem!",1,Third,"péssimo, desproporcion bon comprador bon vendedores. aguardem: shope ruína vcs. estão achando absolutos? aguardem!"
56,com.mercadolibre,muito prático e rapido,5,Third,prático rapido
57,com.mercadolibre,muito bom. otimo aplicativo de compras,4,Third,bom. otimo aplicativo compra
58,com.mercadolibre,"Duvido outro app melhor, esse tá em oto patamar 💥💥💥",5,Third,"duvido outro app melhor, tá oto patamar 💥💥💥"
59,com.mercadolibre,Comprei uma jaqueta antes mesmo de lavar já começou a descama.😌,1,Third,comprei jaqueta ant lavar começ descama.😌
60,com.mercadolibre,aplicativo fácil e entrega rápida,5,Third,aplicativo fácil entrega rápida
61,com.mercadolibre,muito bom,5,Third,bom
62,com.mercadolibre,EXCEPCIONAL! Não faço mais compras sem ser pelo MercadoLivre! O mais importante é a SEGURANÇA na compra!,5,Third,excepcional! não faço compra mercadolivre! o important segurança compra!
63,com.mercadolibre,"O melhor aplicativo de compras e vendas,pode confiar.",5,Third,"o melhor aplicativo compra vendas,pod confiar."
64,com.mercadolibre,Excelente 👏🏻,5,Third,excelent 👏🏻
65,com.mercadolibre,ótimo serviço,5,Third,ótimo serviço
66,com.mercadolibre,super bom,5,Third,super bom
67,com.mercadolibre,Boa,3,Third,boa
68,com.mercadolibre,Topzeira,5,Third,topzeira
69,com.mercadolibre,"Péssimo! Comprei um computador! Na loja 2 Eletro com E Distr de Prod Inf. Rua Domingos de Souza, 98 Lj 01 Caiçaras 31.230-040 . A vendedora mim parace que é servidora da Loja ! Eu Entrei em contato com ela! Sobre o computador que eu comprei! No valor de 1.521,000. Ele funcionou só 12 días, fiz a queixa no APP do mercado livre! eles entram em contato comigo. Por Eu ter colocado a reclamação! Só que uma senhora com o nome de Ana a vendedora! Deu problema computador Quero o resacimento de meu dinhe",1,Third,"péssimo! comprei computador! na loja 2 eletro e distr prod inf. rua domingo souza, 98 lj 01 caiçara 31.230-040 . a vendedora mim parac servidora loja ! eu entrei contato ela! sobr computador comprei! no valor 1.521,000. ele funcion 12 días, fiz queixa app mercado livre! entram contato comigo. por eu ter colocado reclamação! só senhora nome ana vendedora! deu problema computador quero resacimento dinh"
70,com.mercadolibre,"Oferecem mercadorias com frete gratis mas, se vai ver tem que pagar frete. Palhaçada, porque o produto se torna caro.",2,Third,"oferecem mercadoria frete grati mas, vai ver pagar frete. palhaçada, porqu produto torna caro."
71,com.mercadolibre,"Bom minha avaliação não é sobre o vendedor e sim sobre o entregador.Por 2 vezes jogaram meu pacote por baixo do portão.E não tem nem como falar q chamaram e ninguém saiu porq eu estava em casa na sala quando chegou a mns de teria sido entregue,na hora pensei como assim nem chamaram e entregaram pra quem,já fiquei preocupada aí sai do lado de fora e estava jogado no chão sei q era um pct pequeno mais tenho cachorro no quintal se ele pega ele ia estrassalhar o pct. Muita falta de ética isso",3,Third,"bom avaliação sobr vendedor sim sobr entregador.por 2 veze jogaram pacot baixo portão. falar q chamaram ninguém saiu porq casa sala chegou mn sido entregue,na hora pensei assim chamaram entregaram pra quem,já fiquei preocupada aí sai lado jogado chão sei q pct pequeno cachorro quintal pega ia estrassalhar pct. muita falta ética"
72,com.mercadolibre,boas compras,5,Third,boa compra
73,com.mercadolibre,"Poderia até da 5 estrelas mas tive um problema com uma compra devolvi mas não recebi meu reembolso e estava tudo conforme as regras só diz que tá processando a mais de 1 mês ,😔",3,Third,"poderia 5 estrela problema compra devolvi recebi reembolso tudo conform regra diz tá processando 1 mê ,😔"
74,com.mercadolibre,otimo,5,Third,otimo
75,com.mercadolibre,"excelente ,muito responsável pelo trabalho prestado para mim é o melhor Aplicativo amo esse App,é o melhor para tirar dúvidas, estão sempre a disposição, muito rápido nas entrega das compras feitas pelo App.",5,Third,"excelent ,muito responsável trabalho prestado mim melhor aplicativo amo app,é melhor tirar dúvidas, sempr disposição, rápido entrega compra feita app."
76,com.mercadolibre,Sempre encontrei o que buscava,5,Third,sempr encontrei buscava
77,com.mercadolibre,Péssimo eles permitem comprar e depois não autorizam...,1,Third,péssimo permitem comprar autorizam...
78,com.mercadolibre,"Aplicativo ótimo, mto confiável. Única coisa ruim é chegar no nv 6 e cair ...",3,Third,"aplicativo ótimo, mto confiável. única coisa ruim chegar nv 6 cair ..."
79,com.mercadolibre,exelente,4,Third,exelent
80,com.mercadolibre,ótimo site de compras recomendo a todos!,5,Third,ótimo site compra recomendo todos!
81,com.mercadolibre,esse aplicativo é muito bom,5,Third,aplicativo bom
82,com.mercadolibre,Qanto 0 ferte de caixa.de elix capeba,5,Third,qanto 0 fert caixa.d elix capeba
83,com.mercadolibre,Muito Ruim péssimo,1,Third,muito ruim péssimo
84,com.mercadolibre,"Amei os produtos que a me foram entregues, tanto as legues quanto a bota. Ficou tudo perfeito, admito que fiquei receosa ao fazer os pedidos, mas muito feliz ao recebe-los, superou todas as minhas expectativas, quanto na qualidade , tanto no prazo da entrega. 🥰👏👏",5,Third,"amei produto entregues, tanto legu quanto bota. ficou tudo perfeito, admito fiquei receosa fazer pedidos, feliz recebe-los, super toda expectativas, quanto qualidad , tanto prazo entrega. 🥰👏👏"
85,com.mercadolibre,"A nota pra mim é zero ,comprei um relógio esperei ansioso e não tive se quer uma resposta do vendedor, se não tem o produto pelo menos avise para não ficarmos esperando, minha nota é zero",1,Third,"a nota pra mim zero ,comprei relógio esperei ansioso quer resposta vendedor, produto meno avis ficarmo esperando, nota zero"
86,com.mercadolibre,top,5,Third,top
87,com.mercadolibre,"O WhatsApp específico para detalhes de compra, reclamação, etc não funciona, deixam a gente por horas sem solução. Não recomendo o app. Não tem uma chamada telefônica do app para reclamação. Não dá suporte para o pós vendas. Rebaixa o cliente de classe 5 para classe 4 do nada.... Hoje. Piorou muito. O ML está com bug. Não abre os favoritos.",1,Third,"o whatsapp específico detalh compra, reclamação, etc funciona, deixam gent hora solução. não recomendo app. não chamada telefônica app reclamação. não dá suport pó vendas. rebaixa client class 5 class 4 nada.... hoje. piorou muito. o ml bug. não abr favoritos."
88,com.mercadolibre,então estou satisfeita com atendimento do MercadoLivre e dos seus colaboradores recebi o produto certinho antes do prazo chegou dois dias antes do prazo meus parabéns a todos que diretamente ou indiretamente trabalha com MercadoLivre nota 10 para vocês,5,Third,então satisfeita atendimento mercadolivr colaborador recebi produto certinho ant prazo chegou doi dia ant prazo parabén todo diretament indiretament trabalha mercadolivr nota 10
89,com.mercadolibre,muito bom entrega antes do prazo,5,Third,bom entrega ant prazo
90,com.mercadolibre,Fiz uma venda de uma peça antiga que tinha guardado demorou mais de 20 dias pra vim o recebimento e não pagaram a peça que vendi o cliente recebeu o produto mais não recebi o valor da venda e já pegaram uma parte do pagamento e não me repassaram o valor restante falaram que ia no mercado pago e não me passaram o valor recebido,1,Third,fiz venda peça antiga guardado demor 20 dia pra vim recebimento pagaram peça vendi client recebeu produto recebi valor venda pegaram part pagamento repassaram valor restant falaram ia mercado pago passaram valor recebido
91,com.mercadolibre,"Maravilhoso ,melhor aplicativo para compras.Depois que inventaram mercado crédito ficou ainda mais perfeito e os produtos sempre chegaram certinho e com qualidade super seguro.",5,Third,"maravilhoso ,melhor aplicativo compras.depoi inventaram mercado crédito ficou ainda perfeito produto sempr chegaram certinho qualidad super seguro."
92,com.mercadolibre,Muito perfeitinho. Amooo. Tem devolução gratuita,5,Third,muito perfeitinho. amooo. tem devolução gratuita
93,com.mercadolibre,e muito boa amei vó copa de novo 😍,5,Third,boa amei vó copa novo 😍
94,com.mercadolibre,Confiança,5,Third,confiança
95,com.mercadolibre,Mercado livre por confiança e qualidade,5,Third,mercado livr confiança qualidad
96,com.mercadolibre,Excelente!,5,Third,excelente!
97,com.mercadolibre,recomendo,5,Third,recomendo
98,com.mercadolibre,top o melhor,5,Third,top melhor
99,com.mercadolibre,Melhorou muito como cupon de desconto que tá aumentando alguns bugs frete mais rápido agora alguns erros graves que falta pra ficar 100% são as parcelas na compra em até 12x sem juros opcional q foi reduzido tbm meio de rastreamento melhorado pq chega e os entregadores chegam entrega pra qualquer um e você não sabe quem recebeu e não dá pra descobrir qem e ninguém fala nada outro jeito é procurar melhorar os preços pois os mesmo vendedor passa mais barato na concorrência assim vcs perde valeu.,4,Third,melhor cupon desconto tá aumentando algun bug frete rápido agora algun erro grave falta pra ficar 100% parcela compra 12x juro opcion q reduzido tbm meio rastreamento melhorado pq chega entregador chegam entrega pra qualquer sabe recebeu dá pra descobrir qem ninguém fala nada outro jeito procurar melhorar preço poi vendedor passa barato concorrência assim vc perd valeu.
100,com.mercadolibre,Compras efetuadas com sucesso!,4,Third,compra efetuada sucesso!
101,com.mercadolibre,Não consigo atualizar minha conta no mercado livre.,3,Third,não consigo atualizar conta mercado livre.
102,com.mercadolibre,"gostei do mercado livre,porque entrega na data que promete isso deixa os clientes satisfeitos. gostei muito dou 5 estrelas 🌟 se pudesse dava mais.",5,Third,"gostei mercado livre,porqu entrega data promet deixa client satisfeitos. gostei dou 5 estrela 🌟 pudess dava mais."
103,com.mercadolibre,até o momento está perfeito,5,Third,momento perfeito
104,com.mercadolibre,Muito bom 👏👏,5,Third,muito bom 👏👏
105,com.mercadolibre,muito bom,5,Third,bom
106,com.mercadolibre,O melhor App de compras do mercado.,5,Third,o melhor app compra mercado.
107,com.mercadolibre,"Na minha opinião era sempre 5 estrelas mas tá deixando a desejar , pois suspenderam minha conta sem nenhum motivo Aí fica aquele negocio de a cada 2 3 meses inventam alguma coisa seja ela atualização mercado pago ou essa suspensão em forma de ""analise"" Fora que quando precisei reclamar o que a cliente detonou levei dias para provar que a certa era eu , pois se eu não tivesse acesso a um PC além dela ter detonado minha mercadoria ainda eu sairia no prejuízo de ter que ressarcir",1,Third,"na opinião sempr 5 estrela tá deixando desejar , poi suspenderam conta nenhum motivo aí fica negocio cada 2 3 mese inventam alguma coisa atualização mercado pago suspensão forma ""analise"" fora precisei reclamar client deton levei dia provar certa , poi acesso pc além ter detonado mercadoria ainda sairia prejuízo ter ressarcir"
108,com.mercadolibre,"Este eu confio,parabéns pelo bom atendimento.",5,Third,"est confio,parabén bom atendimento."
109,com.mercadolibre,"Precisando fazer uma compra de emergência e, aplicativo após digitação de senha direcionando para a página principal....",1,Third,"precisando fazer compra emergência e, aplicativo apó digitação senha direcionando página principal...."
110,com.mercadolibre,Não tem como falar com suporte,1,Third,não falar suport
111,com.mercadolibre,"até agora, satisfeito",5,Third,"agora, satisfeito"
112,com.mercadolibre,Muito bom,4,Third,muito bom
113,com.mercadolibre,excelente,5,Third,excelent
114,com.mercadolibre,"Estou decepcionada, não tem mais responsabilidade com os prazos de entrega, as formas de parcelamento agora quase sempre com juros, eu achava o melhor lugar pra comprar agora não acho mais, triste isso.",1,Third,"estou decepcionada, responsabilidad prazo entrega, forma parcelamento agora quas sempr juros, achava melhor lugar pra comprar agora acho mais, trist isso."
115,com.mercadolibre,Eu indico. Que o serviço continue mantendo esse perfil de um dos melhores sites de compra.,4,Third,eu indico. que serviço continu mantendo perfil melhor site compra.
116,com.mercadolibre,Muito bom o app,5,Third,muito bom app
117,com.mercadolibre,"Muita variedade de produtos,a entrega full e excelente,só acho alguns fretes altos,alguns são quase o mesmo preço do produto,se tivesse opção de colocar fotos ou vídeos dos produtos recebidos seria bem melhor,assim poderíamos avaliar melhor e fazer compras mais seguras",3,Third,"muita variedad produtos,a entrega full excelente,só acho algun frete altos,algun quas preço produto,s opção colocar foto vídeo produto recebido bem melhor,assim poderíamo avaliar melhor fazer compra segura"
118,com.mercadolibre,O app é bom porém fica dizendo que não tem internet sendo que os outros todos carregam menos o mercado livre. Obs: isso só acontece de manhã,1,Third,o app bom porém fica dizendo internet sendo outro todo carregam meno mercado livre. obs: acontec manhã
119,com.mercadolibre,Muito bom,5,Third,muito bom
120,com.mercadolibre,gostei muito,5,Third,gostei
121,com.mercadolibre,"Devolvi 3 produtos no mesmo pacote, informando o código, tudo direitinho, mas só recebi reembolso do valor de 1 produto, não consigo resolver isso pelo app. Não consta no app que devolvi os outros produtos, mas estavam no mesmo pacote. Mandei mensagem pro vendedor, o mesmo dia ser com o MercadoLivre e não encontro solução. Tomei prejuízo. Sempre compro tudo por aqui, agora estou com receio pq se precisar devolver ou trocar, não confio mais.",3,Third,"devolvi 3 produto pacote, informando código, tudo direitinho, recebi reembolso valor 1 produto, consigo resolv app. não consta app devolvi outro produtos, pacote. mandei mensagem pro vendedor, dia mercadolivr encontro solução. tomei prejuízo. sempr compro tudo aqui, agora receio pq precisar devolv trocar, confio mais."
122,com.mercadolibre,aplicativo muito funcional.,5,Third,aplicativo funcional.
123,com.mercadolibre,Já comprei com vocês em 2020 uns produtos que nunca chegaram e procurei ajuda e telefone de vocês que também não me responderam enfim voltei a comprar panos de pratos e para minha surpresa recebi e então voltei a comprar e tem chegado no dia que me notificam e voltei a ter confiança nos mesmos e espero que continuem assim.,4,Third,já comprei 2020 un produto nunca chegaram procurei ajuda telefon responderam enfim voltei comprar pano prato surpresa recebi então voltei comprar chegado dia notificam voltei ter confiança mesmo espero continuem assim.
124,com.mercadolibre,"muito fácil de utilizar, tem muitos benefícios, e é seguro! eu simplesmente amei.",5,Third,"fácil utilizar, muito benefícios, seguro! simplesment amei."
125,com.mercadolibre,"Não queria baixar o aplicativo e fui obrigada, simplesmente porque não consigo mais acessar os dados diretamente pelo site, fica direcionando pra baixar o aplicativo. Além disso, baixei do nível 6 para o 2, totalmente injusto, haja visto que, a evolução foi por compras já realizadas e mérito, eu poderia não evoluir mais, mas não retroceder.",1,Third,"não queria baixar aplicativo obrigada, simplesment porqu consigo acessar dado diretament site, fica direcionando pra baixar aplicativo. além disso, baixei nível 6 2, totalment injusto, visto que, evolução compra realizada mérito, poderia evoluir mais, retroceder."
126,com.mercadolibre,muito bom,5,Third,bom
127,com.mercadolibre,"Minha experiência com o app foi o pior possível, aplicativo cheio de vendedores ladrões e golpistas,levei um golpe do no app e o mesmo deu causa ganha ao ladrão,mercadorias FALSIFICADAS, UMA VERGONHA DE APLICATIVO DE VENDAS, NÃO RECOMENDO NEM PRO MEU PIOR INIMIGO. App tão sujo quanto galinheiro e corrupto, facilita que criminosos dêem golpes livremente sem sofrer nenhuma punição!",1,Third,"minha experiência app pior possível, aplicativo cheio vendedor ladrõ golpistas,levei golp app deu causa ganha ladrão,mercadoria falsificadas, uma vergonha de aplicativo de vendas, não recomendo nem pro meu pior inimigo. app tão sujo quanto galinheiro corrupto, facilita criminoso dêem golp livrement sofrer nenhuma punição!"
128,com.mercadolibre,pra mim é perfeito tem tudo que eu quero comprar eu recomendo.,5,Third,pra mim perfeito tudo quero comprar recomendo.
129,com.mercadolibre,BOA TARDE RECEBI MERCADORIA ERRADA EM QUAL ENDEREÇO MANDO ESTPU TRISTE P/Q ESSA FOI MINHA PRIMEIRA COMPRA POR FAVOR RESPONDAM NO MEU IMEIO,2,Third,boa tard recebi mercadoria errada em qual endereço mando estpu trist p/q essa foi minha primeira compra por favor respondam no meu imeio
130,com.mercadolibre,top,4,Third,top
131,com.mercadolibre,"rapidez na entrega da mercadoria, produto de qualidade",5,Third,"rapidez entrega mercadoria, produto qualidad"
132,com.mercadolibre,Empresa nos engana de forma a indução que o produto não terá valor de frete e no preço final da venda SEMPRE aparece o valor do FRETE. Produtos full.,2,Third,empresa engana forma indução produto valor frete preço final venda sempr aparec valor frete. produto full.
133,com.mercadolibre,Não estou conseguindo validar meu acesso,1,Third,não conseguindo validar acesso
134,com.mercadolibre,O negócio é o seguinte comprei um par de triquicial da Pioneer dizendo que era da 800 w chegou aqui era de 100 então por isso não recomendo,1,Third,o negócio seguint comprei par triquici pioneer dizendo 800 w chegou aqui 100 então recomendo
135,com.mercadolibre,"ótimo e funcional, parabéns a toda equipe responsável pela plataforma 👏👏👏👏👏👏👏👏👏👏👏",5,Third,"ótimo funcional, parabén toda equip responsável plataforma 👏👏👏👏👏👏👏👏👏👏👏"
136,com.mercadolibre,"Já foi muito bom. Agora não mais. O único mercado de comida disponível é o Mambo (que não aceita pix ou boleto). Estão fazendo de tudo para não termos frete grátis. Mesmo na modalidade full está bem complicado de ter realmente, frete grátis. O atendimento dos funcionários do referido site é de quinta categoria (ou vc fala com um robô ou com umas atendentes mal preparadas). Só está valendo comprar produtos, que não seja comida. Dava 5 estrelas, agora dou duas. Não mudem o que estava dando certo.",1,Third,"já bom. agora mais. o único mercado comida disponível mambo (que aceita pix boleto). estão fazendo tudo termo frete grátis. mesmo modalidad full bem complicado ter realmente, frete grátis. o atendimento funcionário referido site quinta categoria (ou vc fala robô uma atendent mal preparadas). só valendo comprar produtos, comida. dava 5 estrelas, agora dou duas. não mudem dando certo."
137,com.mercadolibre,eu recomendo sem comprei e nunca tive problemas...,5,Third,recomendo comprei nunca problemas...
138,com.mercadolibre,"Quando surge um problema tem a opção de falar por telefone, você recebe a ligação e fazem você se sentir algo qualquer, não demonstram respeito e nem valorização ao cliente. Pelo que entendi, o cliente nunca tem razão, a razão sempre é da empresa, deixando isso em contrato, onde diz que eles podem mudar a qualquer tempo os benefícios do nível, quando quiserem, mesmo sendo pago, cabendo ao cliente a aceitação.",1,Third,"quando surg problema opção falar telefone, receb ligação fazem sentir algo qualquer, demonstram respeito valorização cliente. pelo entendi, client nunca razão, razão sempr empresa, deixando contrato, ond diz podem mudar qualquer tempo benefício nível, quiserem, sendo pago, cabendo client aceitação."
139,com.mercadolibre,"Confiabilidade e agilidade na entrega. Já tive problemas com o recebimento da compra,mas tive toda atenção e o problema foi resolvido.",5,Third,"confiabilidad agilidad entrega. já problema recebimento compra,ma toda atenção problema resolvido."
140,com.mercadolibre,"produto MARAVILHOSOOOOOOO! O tecido é ótimo, ficou LINDO. Meninas comprem sem medo viu!",5,Third,"produto maravilhosooooooo! o tecido ótimo, ficou lindo. menina comprem medo viu!"
141,com.mercadolibre,Tirei duas estrelas até me explicarem porque estou pagando duas vezes a HBO Max quando me prometeram pagar 50% por estar no nível 6.,3,Third,tirei dua estrela explicarem porqu pagando dua veze hbo max prometeram pagar 50% nível 6.
142,com.mercadolibre,"O aplicativo é bom mais não cumpre as datas que fornece, por exemplo eu comprei uma corrente de óculos na terça falando que iria chegar quarta e até agora nada. Se continuar assim vai rolar vários problemas com voces",2,Third,"o aplicativo bom cumpr data fornece, exemplo comprei corrent óculo terça falando iria chegar quarta agora nada. se continuar assim vai rolar vário problema voce"
143,com.mercadolibre,"Muito satisfeita com a compra realizada na Jamil portas, a porta é linda, de qualidade e a entrega super rápido. Obrigada!",5,Third,"muito satisfeita compra realizada jamil portas, porta linda, qualidad entrega super rápido. obrigada!"
144,com.mercadolibre,exerlente,5,Third,exerlent
145,com.mercadolibre,"O que está acontecendo com esse aplicativo .?eu não recebi a compra de 2litros de óleo ,já faz 6dias que consta entrega mas não me entregaram ,sempre que tento entrar em contato recebo respostas vagas !e onde estão os produtos que comprei ?",1,Third,"o acontecendo aplicativo .?eu recebi compra 2litro óleo ,já faz 6dia consta entrega entregaram ,sempr tento entrar contato recebo resposta vaga !e ond produto comprei ?"
